             Time	Speed1	Speed2	Speed3	Temp
04-Jan-2006 17:00	6.9738	7.992	8.4525	-6
04-Jan-2006 18:00	8.5161	8.7678	9.1678	-6
04-Jan-2006 19:00	8.5161	8.2415	7.431	-6
04-Jan-2006 20:00	6.9738	6.5071	5.4449	-6
04-Jan-2006 21:00	4.6269	5.0209	3.1003	-5
04-Jan-2006 22:00	6.1692	5.6329	6.7356	-3
04-Jan-2006 23:00	3.0846	1.3973	2.9275	-2
05-Jan-2006 00:00	3.8892	2.4755	5.0959	-1
05-Jan-2006 01:00	2.347	3.6452	1.926	-1
05-Jan-2006 02:00	1.5423	2.7074	0.1	-1
05-Jan-2006 03:00	2.347	1.9166	1.4394	-2
05-Jan-2006 04:00	1.5423	2.0676	0.5832	-1
05-Jan-2006 05:00	3.0846	2.346	3.9585	-2
05-Jan-2006 06:00	3.8892	2.1296	4.0498	-3
05-Jan-2006 07:00	3.8892	2.4338	3.3776	-3
05-Jan-2006 08:00	4.6269	4.981	3.5221	-3
05-Jan-2006 09:00	4.6269	4.1145	5.7031	-3
05-Jan-2006 10:00	5.4315	6.8707	4.7641	-3
05-Jan-2006 11:00	6.1692	6.8027	6.4097	-3
05-Jan-2006 12:00	4.6269	4.7172	3.0647	-2
05-Jan-2006 13:00	6.1692	7.7924	6.3142	-2
05-Jan-2006 14:00	6.1692	7.4848	7.9526	-2
05-Jan-2006 15:00	6.9738	5.2627	6.585	-2
05-Jan-2006 16:00	6.1692	6.157	7.7897	-2
05-Jan-2006 17:00	3.0846	2.046	1.5426	-2
05-Jan-2006 18:00	4.6269	2.9805	2.8682	-3
05-Jan-2006 19:00	3.0846	1.8482	3.2328	-3
05-Jan-2006 20:00	1.5423	1.5621	0.3831	-3
05-Jan-2006 21:00	0.3053	0.1	0.1	-3
05-Jan-2006 22:00	2.347	3.6816	1.2116	-2
05-Jan-2006 23:00	0.2716	0.6573	2.0507	-2
06-Jan-2006 00:00	1.5423	1.4643	1.761	-3
06-Jan-2006 01:00	1.5423	1.6316	1.4467	-3
06-Jan-2006 02:00	3.8892	3.359	2.6188	-2
06-Jan-2006 03:00	4.6269	3.0073	4.2863	-3
06-Jan-2006 04:00	3.8892	5.2756	5.014	-3
06-Jan-2006 05:00	5.4315	4.4053	5.667	-4
06-Jan-2006 06:00	5.4315	4.3495	5.5907	-5
06-Jan-2006 07:00	4.6269	3.3948	4.1997	-6
06-Jan-2006 08:00	3.8892	3.1056	4.8518	-6
06-Jan-2006 09:00	4.6269	4.8071	5.2029	-7
06-Jan-2006 10:00	4.6269	4.3001	5.4615	-7
06-Jan-2006 11:00	3.8892	4.5311	3.1976	-7
06-Jan-2006 12:00	3.0846	1.7761	4.2001	-6
06-Jan-2006 13:00	4.6269	2.9775	2.9259	-6
06-Jan-2006 14:00	4.6269	4.3705	3.4088	-6
06-Jan-2006 15:00	5.4315	5.7356	4.2732	-6
06-Jan-2006 16:00	7.7114	6.94	6.4148	-7
06-Jan-2006 17:00	6.9738	8.138	8.2259	-7
06-Jan-2006 18:00	9.2537	8.0978	7.8443	-7
06-Jan-2006 19:00	9.2537	10.622	9.5338	-8
06-Jan-2006 20:00	9.2537	9.3492	7.7198	-9
06-Jan-2006 21:00	9.2537	9.0325	8.3768	-10
06-Jan-2006 22:00	6.9738	6.6804	7.5735	-11
06-Jan-2006 23:00	6.1692	7.0107	7.9358	-11
07-Jan-2006 00:00	9.2537	10.373	9.5175	-13
07-Jan-2006 01:00	5.4315	7.0968	5.0304	-14
07-Jan-2006 02:00	9.2537	7.6389	7.8017	-15
07-Jan-2006 03:00	7.7114	8.5405	8.9197	-16
07-Jan-2006 04:00	10.0584	10.9108	9.1825	-16
07-Jan-2006 05:00	10.796	9.9372	11.7157	-17
07-Jan-2006 06:00	9.2537	8.5728	10.4691	-17
07-Jan-2006 07:00	6.9738	8.71	7.9189	-17
07-Jan-2006 08:00	6.1692	6.7573	7.4963	-18
07-Jan-2006 09:00	6.1692	4.5961	4.5503	-17
07-Jan-2006 10:00	3.8892	2.393	3.6591	-17
07-Jan-2006 11:00	3.0846	2.2348	3.5392	-15
07-Jan-2006 12:00	3.0846	2.4264	1.7346	-13
07-Jan-2006 13:00	4.6269	4.7034	4.0663	-11.6538
07-Jan-2006 14:00	6.1692	5.3854	7.5822	-11
07-Jan-2006 15:00	4.6269	3.7291	3.3169	-11
07-Jan-2006 16:00	4.6269	3.7403	3.7863	-11
07-Jan-2006 17:00	0.3033	0.1	1.4839	-11
07-Jan-2006 18:00	1.5423	0.8303	2.0725	-11
07-Jan-2006 19:00	3.0846	1.291	2.9839	-11
07-Jan-2006 20:00	2.347	3.4092	4.1035	-10
07-Jan-2006 21:00	3.0846	3.4595	2.5886	-9
07-Jan-2006 22:00	2.347	2.8084	3.3236	-9
07-Jan-2006 23:00	2.347	1.1874	3.3413	-9
08-Jan-2006 00:00	4.6269	3.0101	3.5567	-9
08-Jan-2006 01:00	3.8892	4.2319	3.8025	-8
08-Jan-2006 02:00	4.6269	4.4903	2.9599	-9
08-Jan-2006 03:00	5.4315	3.7536	4.3809	-9
08-Jan-2006 04:00	6.1692	5.4583	6.4501	-9
08-Jan-2006 05:00	6.1692	5.2429	7.4694	-11
08-Jan-2006 06:00	7.7114	9.2502	8.4016	-12
08-Jan-2006 07:00	7.7114	6.3087	9.5131	-11
08-Jan-2006 08:00	7.7114	9.0856	9.5143	-11
08-Jan-2006 09:00	6.9738	7.0348	8.55	-11
08-Jan-2006 10:00	6.1692	6.5	6.7665	-11
08-Jan-2006 11:00	5.4315	5.2478	4.3025	-10
08-Jan-2006 12:00	6.1692	5.2788	4.3852	-10
08-Jan-2006 13:00	5.4315	3.6951	4.146	-9
08-Jan-2006 14:00	4.6269	4.2921	4.185	-9
08-Jan-2006 15:00	4.6269	6.1266	3.8257	-9
08-Jan-2006 16:00	3.8892	3.5691	4.7767	-8
08-Jan-2006 17:00	4.6269	4.5625	4.8539	-8
08-Jan-2006 18:00	3.8892	4.393	2.3288	-8
08-Jan-2006 19:00	3.8892	2.2001	3.1853	-8
08-Jan-2006 20:00	3.0846	2.0051	4.3275	-7
08-Jan-2006 21:00	6.1692	5.2948	5.4242	-7
08-Jan-2006 22:00	5.4315	6.2972	4.5457	-7
08-Jan-2006 23:00	4.6269	3.861	3.3407	-7
09-Jan-2006 00:00	6.1692	4.9106	4.9568	-7
09-Jan-2006 01:00	6.9738	5.9728	7.2363	-6
09-Jan-2006 02:00	10.0584	8.5667	8.2798	-6
09-Jan-2006 03:00	9.2537	8.3004	11.0521	-6
09-Jan-2006 04:00	10.0584	11.6194	11.8459	-6
09-Jan-2006 05:00	10.0584	9.3299	10.7518	-5
09-Jan-2006 06:00	8.5161	9.9784	9.2805	-5
09-Jan-2006 07:00	8.5161	7.87	7.908	-4
09-Jan-2006 08:00	6.9738	6.6323	5.7286	-3
09-Jan-2006 09:00	7.7114	8.791	8.3697	-2
09-Jan-2006 10:00	6.9738	8.3131	8.081	-2
09-Jan-2006 11:00	8.5161	6.9672	7.6951	-3
09-Jan-2006 12:00	10.0584	8.9458	9.0259	-4
09-Jan-2006 13:00	7.7114	8.4917	6.5802	-4
09-Jan-2006 14:00	8.5161	8.2366	9.0555	-3
09-Jan-2006 15:00	5.4315	4.5254	3.76	-3
09-Jan-2006 16:00	4.6269	4.0329	4.6941	-3
09-Jan-2006 17:00	3.8892	4.3694	5.3478	-2
09-Jan-2006 18:00	6.1692	6.7623	5.934	-2
09-Jan-2006 19:00	10.796	11.391	11.1445	-1
09-Jan-2006 20:00	11.6007	11.467	13.2698	-1
09-Jan-2006 21:00	10.0584	8.3097	11.517	-1
09-Jan-2006 22:00	9.2537	10.2375	8.9825	-1
09-Jan-2006 23:00	10.0584	9.5524	11.0602	-1
10-Jan-2006 00:00	10.796	10.9606	9.2167	-2
10-Jan-2006 01:00	6.9738	5.2159	7.4486	-2
10-Jan-2006 02:00	9.2537	7.6277	9.4262	-2
10-Jan-2006 03:00	6.1692	7.8737	5.8559	-3
10-Jan-2006 04:00	6.9738	8.0653	7.9028	-3
10-Jan-2006 05:00	6.9738	5.656	8.1415	-3
10-Jan-2006 06:00	6.1692	7.8275	6.3392	-5
10-Jan-2006 07:00	6.9738	8.0285	6.1707	-5
10-Jan-2006 08:00	5.4315	3.7618	4.691	-5
10-Jan-2006 09:00	6.1692	6.3762	4.7664	-4
10-Jan-2006 10:00	5.4315	6.5753	5.6818	-4
10-Jan-2006 11:00	3.8892	4.274	5.2929	-3
10-Jan-2006 12:00	8.5161	9.6556	7.3883	-2
10-Jan-2006 13:00	7.7114	7.5377	9.3627	-1
10-Jan-2006 14:00	10.796	11.2179	9.3854	0
10-Jan-2006 15:00	12.3383	13.2018	13.61	0
10-Jan-2006 16:00	7.7114	6.2308	7.9596	0
10-Jan-2006 17:00	5.4315	4.0886	5.8585	0
10-Jan-2006 18:00	4.6269	3.1076	3.161	-1
10-Jan-2006 19:00	4.6269	5.2766	5.4983	-2
10-Jan-2006 20:00	6.1692	6.2702	4.7312	-1
10-Jan-2006 21:00	6.9738	8.0759	5.4393	-2
10-Jan-2006 22:00	4.6269	6.0379	5.5164	-4
10-Jan-2006 23:00	2.347	3.0745	3.8873	-5
11-Jan-2006 00:00	1.5423	0.3209	1.7106	-5
11-Jan-2006 01:00	3.0846	3.4752	3.2962	-5
11-Jan-2006 02:00	1.5423	0.0088	0.8261	-4
11-Jan-2006 03:00	3.8892	3.8576	5.4084	-5
11-Jan-2006 04:00	0.3752	0.5794	0.4562	-4
11-Jan-2006 05:00	1.5423	3.1719	0.667	-3
11-Jan-2006 06:00	2.347	1.0875	3.8805	-3
11-Jan-2006 07:00	4.6269	4.7448	4.4162	-3
11-Jan-2006 08:00	3.0846	1.9746	1.4142	-2
11-Jan-2006 09:00	1.5423	0.4655	0.1089	0
11-Jan-2006 10:00	2.347	0.667	2.9326	1
11-Jan-2006 11:00	3.8892	5.6533	4.214	0
11-Jan-2006 12:00	4.6269	6.2689	4.4779	1
11-Jan-2006 13:00	3.0846	1.7527	1.3953	0
11-Jan-2006 14:00	4.6269	3.7488	5.973	1
11-Jan-2006 15:00	4.6269	3.6297	2.9842	0
11-Jan-2006 16:00	4.6269	6.2757	5.1931	1
11-Jan-2006 17:00	5.4315	3.7935	5.0558	1
11-Jan-2006 18:00	4.6269	3.1549	3.309	1
11-Jan-2006 19:00	3.8892	4.4359	3.8328	1
11-Jan-2006 20:00	5.4315	5.8436	4.1974	0
11-Jan-2006 21:00	5.4315	6.8803	4.1975	0
11-Jan-2006 22:00	4.6269	3.2058	3.5053	0
11-Jan-2006 23:00	6.1692	5.1445	6.1461	0
12-Jan-2006 00:00	3.8892	4.2279	5.5901	0
12-Jan-2006 01:00	2.347	3.6676	1.5293	0
12-Jan-2006 02:00	5.4315	6.1171	6.8867	1
12-Jan-2006 03:00	10.0584	11.0944	8.7022	2
12-Jan-2006 04:00	10.796	9.0211	10.3912	3
12-Jan-2006 05:00	13.8806	13.0758	12.7979	3
12-Jan-2006 06:00	15.4229	15.176	15.88	3
12-Jan-2006 07:00	11.6007	13.0937	11.5984	3
12-Jan-2006 08:00	11.6007	12.8175	12.0439	3
12-Jan-2006 09:00	6.1692	7.6547	7.3181	3
12-Jan-2006 10:00	10.0584	11.87	10.5118	3
12-Jan-2006 11:00	7.7114	9.3437	7.3307	3
12-Jan-2006 12:00	10.0584	11.4936	10.3636	3
12-Jan-2006 13:00	10.796	9.8006	10.5403	3
12-Jan-2006 14:00	6.9738	7.0423	7.0054	3
12-Jan-2006 15:00	7.7114	7.8953	6.5651	3
12-Jan-2006 16:00	6.9738	7.8454	7.9886	3
12-Jan-2006 17:00	5.4315	7.1667	5.1555	3
12-Jan-2006 18:00	4.6269	6.4375	4.7132	3
12-Jan-2006 19:00	4.6269	3.9942	5.9694	2
12-Jan-2006 20:00	5.4315	5.771	6.1806	3
12-Jan-2006 21:00	5.4315	4.3953	7.2212	3
12-Jan-2006 22:00	3.8892	4.5912	2.4656	2
12-Jan-2006 23:00	4.6269	5.7358	4.5163	1
13-Jan-2006 00:00	5.4315	6.5765	4.557	1
13-Jan-2006 01:00	3.0846	3.3973	4.2341	0
13-Jan-2006 02:00	1.5423	2.372	1.5703	0
13-Jan-2006 03:00	2.347	2.5734	0.9451	2
13-Jan-2006 04:00	3.0846	1.8696	2.5999	1
13-Jan-2006 05:00	3.0846	2.0953	2.4657	0
13-Jan-2006 06:00	2.347	2.4321	3.736	0
13-Jan-2006 07:00	3.0846	4.7873	1.5097	0
13-Jan-2006 08:00	1.5423	0.7194	0.5305	0
13-Jan-2006 09:00	2.347	2.9675	1.994	3
13-Jan-2006 10:00	2.347	3.7557	1.5044	3
13-Jan-2006 11:00	3.0846	2.8145	1.7502	4
13-Jan-2006 12:00	1.5423	2.1411	2.1971	8
13-Jan-2006 13:00	2.347	0.64	0.8376	7
13-Jan-2006 14:00	3.8892	4.7165	4.1772	6
13-Jan-2006 15:00	2.347	1.357	3.9389	6
13-Jan-2006 16:00	4.6269	5.4498	5.5913	7
13-Jan-2006 17:00	7.7114	8.3613	6.5641	4
13-Jan-2006 18:00	4.6269	3.1264	4.1494	4
13-Jan-2006 19:00	1.5423	0.3092	0.0434	4
13-Jan-2006 20:00	6.1692	7.9702	5.9361	5
13-Jan-2006 21:00	4.6269	5.8946	3.7949	5
13-Jan-2006 22:00	3.8892	2.0929	5.1635	6
13-Jan-2006 23:00	7.7114	9.1298	6.3027	5
14-Jan-2006 00:00	8.5161	8.5102	7.903	5
14-Jan-2006 01:00	7.7114	6.3377	8.0976	4
14-Jan-2006 02:00	7.7114	6.8915	6.7417	5
14-Jan-2006 03:00	4.6269	2.9804	3.7179	5
14-Jan-2006 04:00	2.347	1.5755	2.4174	5
14-Jan-2006 05:00	3.8892	2.1161	4.9916	6
14-Jan-2006 06:00	2.347	3.4067	1.2803	4
14-Jan-2006 07:00	5.4315	4.857	4.071	3
14-Jan-2006 08:00	5.4315	4.5353	6.2605	3
14-Jan-2006 09:00	7.7114	7.0705	6.7884	3
14-Jan-2006 10:00	7.7114	8.8367	8.7649	3
14-Jan-2006 11:00	6.9738	5.1926	6.6263	3
14-Jan-2006 12:00	8.5161	7.0024	10.1613	3
14-Jan-2006 13:00	5.4315	6.31	5.7414	3
14-Jan-2006 14:00	6.1692	6.1838	5.6133	3
14-Jan-2006 15:00	7.7114	7.1304	6.962	1
14-Jan-2006 16:00	7.7114	8.1382	9.2946	0
14-Jan-2006 17:00	5.4315	5.5438	4.3541	-1
14-Jan-2006 18:00	8.5161	8.646	7.7883	-2
14-Jan-2006 19:00	10.0584	9.6049	9.6761	-2
14-Jan-2006 20:00	10.0584	9.5515	11.5661	-3
14-Jan-2006 21:00	10.0584	9.6848	9.2465	-4
14-Jan-2006 22:00	13.143	13.7161	14.2303	-5
14-Jan-2006 23:00	9.2537	9.142	7.526	-5
15-Jan-2006 00:00	10.796	11.32	11.6119	-6
15-Jan-2006 01:00	11.6007	12.4531	10.6173	-7
15-Jan-2006 02:00	7.7114	7.2965	6.9068	-7
15-Jan-2006 03:00	11.6007	12.7722	10.2578	-8
15-Jan-2006 04:00	10.796	12.5472	8.9813	-9
15-Jan-2006 05:00	11.6007	11.475	12.626	-12
15-Jan-2006 06:00	12.3383	12.1425	13.1626	-13
15-Jan-2006 07:00	13.143	14.6081	11.9055	-14
15-Jan-2006 08:00	10.796	11.0501	9.0883	-15
15-Jan-2006 09:00	6.1692	7.5447	4.8625	-16
15-Jan-2006 10:00	9.2537	7.5021	9.7546	-15
15-Jan-2006 11:00	8.5161	7.8441	9.5672	-15
15-Jan-2006 12:00	8.5161	8.9962	10.0128	-15
15-Jan-2006 13:00	9.2537	8.4868	9.7128	-14
15-Jan-2006 14:00	13.143	13.3229	14.3696	-14
15-Jan-2006 15:00	12.3383	12.0686	12.4715	-14
15-Jan-2006 16:00	10.796	9.7132	10.2231	-14
15-Jan-2006 17:00	10.796	9.2726	11.2655	-15
15-Jan-2006 18:00	12.3383	11.6699	10.8726	-15
15-Jan-2006 19:00	10.0584	8.6864	10.3468	-16
15-Jan-2006 20:00	8.5161	7.7801	8.9234	-16
15-Jan-2006 21:00	7.7114	5.9944	6.1067	-16
15-Jan-2006 22:00	6.9738	6.0513	5.7033	-17
15-Jan-2006 23:00	6.9738	7.933	6.1519	-17
16-Jan-2006 00:00	8.5161	7.8505	8.7809	-17
16-Jan-2006 01:00	10.0584	11.6085	9.7663	-17
16-Jan-2006 02:00	10.0584	8.368	11.6625	-17
16-Jan-2006 03:00	10.0584	8.6728	9.4428	-18
16-Jan-2006 04:00	10.0584	10.6793	10.5436	-18
16-Jan-2006 05:00	10.796	11.7426	11.5025	-18
16-Jan-2006 06:00	11.6007	12.2637	12.5714	-18
16-Jan-2006 07:00	10.0584	11.0485	9.9778	-18
16-Jan-2006 08:00	12.3383	13.7808	13.1544	-18
16-Jan-2006 09:00	11.6007	12.9407	10.5352	-18
16-Jan-2006 10:00	12.3383	13.8124	11.0973	-17
16-Jan-2006 11:00	13.143	12.2764	12.2876	-15
16-Jan-2006 12:00	13.143	13.5993	12.4951	-14
16-Jan-2006 13:00	13.143	14.3973	12.3988	-12
16-Jan-2006 14:00	13.8806	12.407	14.1404	-11
16-Jan-2006 15:00	14.6853	15.3529	16.4698	-10
16-Jan-2006 16:00	12.3383	12.5616	12.4683	-11
16-Jan-2006 17:00	11.6007	10.9645	12.2622	-11
16-Jan-2006 18:00	11.6007	11.3971	12.5037	-12
16-Jan-2006 19:00	9.2537	8.2899	9.9167	-12
16-Jan-2006 20:00	7.7114	7.5535	7.8737	-13
16-Jan-2006 21:00	9.2537	7.4816	11.0793	-13
16-Jan-2006 22:00	6.9738	6.9647	6.1385	-13
16-Jan-2006 23:00	7.7114	6.404	7.1828	-13
17-Jan-2006 00:00	6.9738	6.7809	5.4033	-13
17-Jan-2006 01:00	7.7114	8.5938	7.0523	-13
17-Jan-2006 02:00	6.1692	7.7063	6.3278	-13
17-Jan-2006 03:00	3.0846	1.8869	4.7921	-14
17-Jan-2006 04:00	6.9738	5.7324	5.8367	-14
17-Jan-2006 05:00	1.5423	1.4426	1.2761	-15
17-Jan-2006 06:00	3.0846	3.8968	3.4325	-15
17-Jan-2006 07:00	0.0239	0.1	0.1	-15
17-Jan-2006 08:00	0.4935	0.1	0.4238	-15
17-Jan-2006 09:00	0.7498	0.7005	1.4175	-14
17-Jan-2006 10:00	1.5423	2.3774	1.7902	-12
17-Jan-2006 11:00	3.0846	4.3611	4.0915	-9
17-Jan-2006 12:00	5.4315	7.2388	4.7571	-8
17-Jan-2006 13:00	6.9738	6.6551	5.6343	-7
17-Jan-2006 14:00	6.9738	6.7678	5.1558	-6
17-Jan-2006 15:00	9.2537	7.8316	9.8529	-7
17-Jan-2006 16:00	10.0584	9.0962	11.3544	-8
17-Jan-2006 17:00	10.796	11.5018	12.082	-8
17-Jan-2006 18:00	9.2537	10.1858	10.0532	-8
17-Jan-2006 19:00	14.6853	14.0658	13.0154	-8
17-Jan-2006 20:00	10.796	10.0308	9.2022	-8
17-Jan-2006 21:00	12.3383	12.4587	11.905	-7
17-Jan-2006 22:00	9.2537	8.0776	9.3777	-2
17-Jan-2006 23:00	7.7114	8.9923	8.1897	-1
18-Jan-2006 00:00	8.5161	8.6517	7.447	0
18-Jan-2006 01:00	9.2537	8.7955	8.0934	1
18-Jan-2006 02:00	7.7114	8.8617	8.3373	1
18-Jan-2006 03:00	9.2537	9.7921	8.1397	1
18-Jan-2006 04:00	10.0584	9.8698	10.2739	1
18-Jan-2006 05:00	10.796	10.8079	12.4438	1
18-Jan-2006 06:00	18.5075	19.6457	18.4285	1
18-Jan-2006 07:00	13.143	12.4993	11.9895	2
18-Jan-2006 08:00	11.6007	11.7438	12.1815	2
18-Jan-2006 09:00	3.0846	1.7526	2.1902	3
18-Jan-2006 10:00	9.2537	7.9336	8.224	2
18-Jan-2006 11:00	8.5161	10.0945	9.6319	3
18-Jan-2006 12:00	6.1691	4.5625	7.2293	4
18-Jan-2006 13:00	3.8892	2.9469	2.1573	3
18-Jan-2006 14:00	6.1692	7.849	7.6271	3
18-Jan-2006 15:00	19.3121	19.3373	20.2451	3
18-Jan-2006 16:00	21.592	21.183	22.2414	2
18-Jan-2006 17:00	21.592	22.8803	21.0218	2
18-Jan-2006 18:00	18.5075	17.8682	19.8329	2
18-Jan-2006 19:00	24.6766	25.093	23.0658	2
18-Jan-2006 20:00	17.7698	17.9266	19.085	0
18-Jan-2006 21:00	23.939	24.4022	25.1612	2
18-Jan-2006 22:00	16.9652	16.6735	16.3233	2
18-Jan-2006 23:00	22.3967	21.1643	21.4245	1
19-Jan-2006 00:00	20.0497	20.4649	18.9437	1
19-Jan-2006 01:00	22.3967	22.078	22.1031	0
19-Jan-2006 02:00	19.3121	19.4686	18.5122	0
19-Jan-2006 03:00	21.592	20.9483	22.8225	-1
19-Jan-2006 04:00	20.0497	20.0429	20.6479	-1
19-Jan-2006 05:00	16.9652	17.5234	18.0861	-1
19-Jan-2006 06:00	19.3121	20.4944	19.1941	-2
19-Jan-2006 07:00	19.3121	19.2026	19.0422	-2
19-Jan-2006 08:00	15.4229	16.3999	17.0736	-1
19-Jan-2006 09:00	16.2276	15.8848	16.2075	-1
19-Jan-2006 10:00	16.9652	16.949	18.376	-1
19-Jan-2006 11:00	10.796	12.4887	9.5912	-1
19-Jan-2006 12:00	16.2276	16.1472	16.2451	-1
19-Jan-2006 13:00	11.6007	11.5289	11.689	0
19-Jan-2006 14:00	9.2537	9.0999	7.4702	0
19-Jan-2006 15:00	8.5161	6.8032	9.1196	0
19-Jan-2006 16:00	5.4315	3.9063	4.8133	1
19-Jan-2006 17:00	2.347	3.4247	3.9458	-1
19-Jan-2006 18:00	1.5423	2.1679	1.5823	-1
19-Jan-2006 19:00	3.0846	4.7524	3.8383	-1
19-Jan-2006 20:00	2.347	3.5841	3.3075	-1
19-Jan-2006 21:00	4.6269	6.3443	4.7429	-1
19-Jan-2006 22:00	3.8892	3.8175	4.7438	-1
19-Jan-2006 23:00	3.8892	4.7163	2.2476	0
20-Jan-2006 00:00	3.0846	4.9049	4.6734	0
20-Jan-2006 01:00	4.6269	5.3683	5.6647	1
20-Jan-2006 02:00	4.6269	3.199	5.9836	1
