             Time	Speed1	Speed2	Speed3	Temp
07-Jan-2006 11:00	7.79	9.0308	8.8356	17.4927
07-Jan-2006 12:00	8.3326	9.9026	7.4485	19.671
07-Jan-2006 13:00	8.5161	9.536	9.9395	21.1075
07-Jan-2006 14:00	8.5161	9.8887	7.192	21.84
07-Jan-2006 15:00	8.4951	9.0098	9.3503	22.7778
07-Jan-2006 16:00	7.6271	8.2968	6.1491	22.7675
07-Jan-2006 17:00	6.7833	5.4058	7.5841	22.081
07-Jan-2006 18:00	4.6479	5.153	4.6555	19.7742
07-Jan-2006 19:00	5.5294	6.51	5.0872	18.1319
07-Jan-2006 20:00	6.1414	4.7225	6.3327	17.0901
07-Jan-2006 21:00	5.4896	4.9541	4.5248	16.0361
07-Jan-2006 22:00	6.8989	8.1677	7.6121	15.538
07-Jan-2006 23:00	4.4969	5.4607	5.7321	15
08-Jan-2006 00:00	3.917	2.726	3.6558	14.9836
08-Jan-2006 01:00	4.5688	3.4918	5.7293	14.32
08-Jan-2006 02:00	3.1427	3.8759	1.9001	13.8889
08-Jan-2006 03:00	4.5991	5.0141	3.9888	13.9011
08-Jan-2006 04:00	3.917	5.2272	2.674	14.462
08-Jan-2006 05:00	4.6269	6.1359	3.0539	14.9647
08-Jan-2006 06:00	4.5991	3.8474	6.0896	13.9799
08-Jan-2006 07:00	3.8892	3.4894	3.0218	13.8488
08-Jan-2006 08:00	3.9365	2.6978	2.5814	13.3507
08-Jan-2006 09:00	6.6661	6.2209	6.8704	16.4414
08-Jan-2006 10:00	11.5426	11.0538	12.9148	19.1744
08-Jan-2006 11:00	10.0584	9.2903	9.3277	21.3312
08-Jan-2006 12:00	10.1165	11.4457	10.4937	22.9327
08-Jan-2006 13:00	11.6007	11.223	12.8736	23.9705
08-Jan-2006 14:00	11.4542	12.4458	12.7585	24.3889
08-Jan-2006 15:00	7.7998	6.9573	7.8609	24.3784
08-Jan-2006 16:00	10.0584	8.8147	10.6846	23.8003
08-Jan-2006 17:00	10.0021	10.4675	8.7978	22.6097
08-Jan-2006 18:00	7.3526	8.458	7.4041	20.9574
08-Jan-2006 19:00	4.7152	3.343	6.0075	19.9118
08-Jan-2006 20:00	6.9589	5.646	7.518	19.3283
08-Jan-2006 21:00	5.9511	6.6432	6.4506	18.7843
08-Jan-2006 22:00	2.9606	4.3333	3.494	17.7778
08-Jan-2006 23:00	2.1939	2.4543	1.5953	17.715
09-Jan-2006 00:00	0.85	0.1	0.1	16.1739
09-Jan-2006 01:00	3.8312	2.5906	2.8204	17.7778
09-Jan-2006 02:00	2.3747	2.9077	1.541	17.715
09-Jan-2006 03:00	2.9859	4.1348	2.5337	15.4228
09-Jan-2006 04:00	0.5795	0.1237	1.4471	14.4669
09-Jan-2006 05:00	4.0275	3.0135	5.3686	16.816
09-Jan-2006 06:00	4.6111	5.9149	5.78	17.2222
09-Jan-2006 07:00	3.7403	3.9619	3.5961	17.2222
09-Jan-2006 08:00	2.3604	3.7697	3.5746	17.2435
09-Jan-2006 09:00	3.272	3.9125	4.3439	18.495
09-Jan-2006 10:00	6.5661	5.9003	7.511	21.4048
09-Jan-2006 11:00	9.1376	8.1972	9.991	23.3781
09-Jan-2006 12:00	6.2853	6.694	7.1325	24.0025
09-Jan-2006 13:00	9.1376	8.1039	10.4495	25
09-Jan-2006 14:00	6.1692	6.8562	4.9906	25.0418
09-Jan-2006 15:00	6.2533	5.7236	6.2304	26.0855
09-Jan-2006 16:00	9.5848	8.046	8.4242	24.8279
09-Jan-2006 17:00	11.5498	11.8818	13.0305	23.1319
09-Jan-2006 18:00	8.796	8.178	7.7303	22.0901
09-Jan-2006 19:00	4.6269	3.5996	3.5219	21.0361
09-Jan-2006 20:00	4.6269	5.9758	3.3797	20.5475
09-Jan-2006 21:00	4.5688	4.7108	2.9912	19.8864
09-Jan-2006 22:00	3.1427	2.1075	3.1615	18.9077
09-Jan-2006 23:00	4.5688	4.0682	4.1137	19.3802
10-Jan-2006 00:00	3.4911	4.3692	3.1021	18.7818
10-Jan-2006 01:00	12.5482	11.4272	12.6523	13.2702
10-Jan-2006 02:00	9.1543	9.1412	9.9757	12.2111
10-Jan-2006 03:00	8.4498	8.0119	8.1417	11.0283
10-Jan-2006 04:00	4.8011	3.4209	5.8037	10.6111
10-Jan-2006 05:00	9.1098	8.7805	7.6157	10.5736
10-Jan-2006 06:00	5.4473	4.6481	6.1021	9.3055
10-Jan-2006 07:00	6.3054	7.7423	6.8501	8.8889
10-Jan-2006 08:00	7.838	7.2149	6.3346	8.9307
10-Jan-2006 09:00	8.5161	9.0191	7.284	9.977
10-Jan-2006 10:00	8.458	8.1715	9.338	9.4004
10-Jan-2006 11:00	6.9738	8.1682	8.1145	10.148
10-Jan-2006 12:00	7.0016	7.7015	7.8934	12.4423
10-Jan-2006 13:00	7.7114	6.5266	7.9339	14.0521
10-Jan-2006 14:00	7.7114	8.5007	8.7234	15
10-Jan-2006 15:00	7.6534	8.7376	7.7088	15.023
10-Jan-2006 16:00	6.1995	5.9507	5.0622	15.5818
10-Jan-2006 17:00	6.8309	8.0754	6.7078	14.2262
10-Jan-2006 18:00	2.0417	3.319	1.3862	12.5172
10-Jan-2006 19:00	0.5379	0.1099	0.5591	9.7022
10-Jan-2006 20:00	0.7938	0.1	0.5072	7.6859
10-Jan-2006 21:00	2.2785	1.8079	1.0194	7.097
10-Jan-2006 22:00	0.5461	2.0018	0.8827	5.5148
10-Jan-2006 23:00	0.9531	1.151	2.4678	4.9214
11-Jan-2006 00:00	0.1017	0.1859	1.0526	4.4119
11-Jan-2006 01:00	0.052	1.0606	0.1	5
11-Jan-2006 02:00	0.3819	0.1	0.9374	4.9056
11-Jan-2006 03:00	0.3878	0.1	0.1	2.1345
11-Jan-2006 04:00	0.6733	1.7868	1.8262	1.6176
11-Jan-2006 05:00	0.9083	2.3897	0.1956	0.6299
11-Jan-2006 06:00	0.2436	0.1	0.1	1.1111
11-Jan-2006 07:00	0.165	0.2028	0.1	1.1209
11-Jan-2006 08:00	0.6061	0.1	0.9745	1.9747
11-Jan-2006 09:00	0.438	0.1	2.0028	7.7445
11-Jan-2006 10:00	5.7058	4.3258	6.9027	11.4852
11-Jan-2006 11:00	6.8854	6.4805	7.1269	14.1273
11-Jan-2006 12:00	4.6572	4.7115	3.5272	15.808
11-Jan-2006 13:00	5.4315	5.5187	6.0165	17.3651
11-Jan-2006 14:00	5.4458	4.7896	4.9823	18.4182
11-Jan-2006 15:00	6.3462	7.7276	6.7121	19.3577
11-Jan-2006 16:00	8.6461	9.2555	8.5035	17.7785
11-Jan-2006 17:00	9.2142	8.2918	9.9483	15.3258
11-Jan-2006 18:00	7.5315	5.9558	6.6788	13.1057
11-Jan-2006 19:00	5.9707	6.2432	6.248	12.2222
11-Jan-2006 20:00	4.6269	3.8874	5.6059	12.2222
11-Jan-2006 21:00	4.6269	3.1924	4.392	12.2034
11-Jan-2006 22:00	4.6111	3.2905	4.106	11.7222
11-Jan-2006 23:00	3.7403	4.8844	3.2908	11.7411
12-Jan-2006 00:00	2.405	1.3401	2.2223	12.2109
12-Jan-2006 01:00	3.8892	3.1888	3.1836	11.6329
12-Jan-2006 02:00	3.8269	3.2805	3.9912	11.8209
12-Jan-2006 03:00	1.2507	0.8985	1.8025	11.025
12-Jan-2006 04:00	4.5225	4.3499	3.3647	15.1913
12-Jan-2006 05:00	2.8471	3.0386	3.9954	15.6111
12-Jan-2006 06:00	0.893	2.1361	0.5357	15.6216
12-Jan-2006 07:00	3.3094	4.2106	3.97	16.2027
12-Jan-2006 08:00	4.6269	4.0538	5.4575	17.343
12-Jan-2006 09:00	4.6602	4.7429	3.5486	18.4799
12-Jan-2006 10:00	6.4725	5.2479	7.7507	20.777
12-Jan-2006 11:00	9.2537	8.8536	7.7106	21.8605
12-Jan-2006 12:00	9.1519	9.4348	9.4991	22.7778
12-Jan-2006 13:00	6.033	5.9836	6.88	22.7966
12-Jan-2006 14:00	5.4593	5.5627	6.3429	23.2589
12-Jan-2006 15:00	6.1692	4.7563	6.9295	22.7778
12-Jan-2006 16:00	6.5384	7.8881	5.6444	22.8174
12-Jan-2006 17:00	8.942	7.4518	7.6368	22.1306
12-Jan-2006 18:00	4.6269	3.3064	4.2862	21.7222
12-Jan-2006 19:00	4.6572	5.0492	3.8363	21.7058
12-Jan-2006 20:00	5.3735	6.0817	4.3992	21.0488
12-Jan-2006 21:00	3.9078	2.5017	2.5052	20.538
12-Jan-2006 22:00	4.7272	5.6615	4.7641	20
12-Jan-2006 23:00	5.2517	5.1887	4.9455	20
13-Jan-2006 00:00	0.7486	0.2012	2.2768	19.9922
13-Jan-2006 01:00	2.347	3.2044	3.7973	19
13-Jan-2006 02:00	4.2167	3.6531	4.788	19.4904
13-Jan-2006 03:00	7.621	6.4375	7.0888	19.2794
13-Jan-2006 04:00	17.1004	17.292	15.7883	18.1131
13-Jan-2006 05:00	10.8998	10.6449	11.6593	14.816
13-Jan-2006 06:00	7.0055	5.9469	7.7586	13.7047
13-Jan-2006 07:00	8.8601	8.248	9.1644	12.2222
13-Jan-2006 08:00	12.2802	11.7143	11.1885	12.2332
13-Jan-2006 09:00	10.8566	10.7042	10.7087	12.8936
13-Jan-2006 10:00	13.4394	13.0228	13.7051	14.5945
13-Jan-2006 11:00	15.3513	16.6781	16.6537	16.2096
13-Jan-2006 12:00	13.0044	13.3647	14.4938	16.783
13-Jan-2006 13:00	12.5125	11.7343	11.1218	17.3144
13-Jan-2006 14:00	16.9108	18.3429	18.3059	18.3713
13-Jan-2006 15:00	14.3304	13.2511	15.6632	18.8725
13-Jan-2006 16:00	11.6007	11.8763	12.3853	18.2186
13-Jan-2006 17:00	11.425	11.5533	11.6913	17.641
13-Jan-2006 18:00	5.8924	4.6485	4.8992	15.4368
13-Jan-2006 19:00	4.6572	4.2824	5.7479	14.2411
13-Jan-2006 20:00	5.4105	4.2891	5.0493	13.2778
13-Jan-2006 21:00	4.529	4.7459	3.9143	13.2389
13-Jan-2006 22:00	3.9473	4.6356	4.1647	11.5194
13-Jan-2006 23:00	5.4105	6.9895	4.8915	9.9043
14-Jan-2006 00:00	4.5383	4.3138	5.074	9.2836
14-Jan-2006 01:00	3.7981	5.3434	4.4972	8.2054
14-Jan-2006 02:00	2.9867	3.4717	4.5634	7.6542
14-Jan-2006 03:00	2.405	2.1478	2.2336	6.0289
14-Jan-2006 04:00	3.8682	4.3202	4.9831	5.538
14-Jan-2006 05:00	2.999	2.0447	3.4388	5.0418
14-Jan-2006 06:00	2.1948	3.3034	3.3133	6.0463
14-Jan-2006 07:00	0.6609	0.1	1.9643	4.399
14-Jan-2006 08:00	0.591	1.8072	1.0854	5.2263
14-Jan-2006 09:00	2.6159	2.5507	3.9983	9.7271
14-Jan-2006 10:00	4.6269	4.7652	4.4018	11.9853
14-Jan-2006 11:00	4.5808	4.6758	3.8734	14.1122
14-Jan-2006 12:00	2.9791	4.1971	2.3427	15.7676
14-Jan-2006 13:00	2.1723	0.8686	3.6075	16.7957
14-Jan-2006 14:00	0.1797	0.1246	0.1	17.3237
14-Jan-2006 15:00	0.1466	0.1	0.1	18.2778
14-Jan-2006 16:00	3.7775	2.9843	3.41	18.2698
14-Jan-2006 17:00	0.5001	0.3281	0.1	17.572
14-Jan-2006 18:00	0.0425	1.1187	0.1	12.8091
14-Jan-2006 19:00	0.5157	1.0315	2.0615	10.1046
14-Jan-2006 20:00	5.4139	4.9972	4.8173	12.7658
14-Jan-2006 21:00	4.4725	5.9683	4.1605	12.1263
14-Jan-2006 22:00	3.0846	2.9618	2.7233	10.9681
14-Jan-2006 23:00	3.1427	4.3419	3.9436	10.023
15-Jan-2006 00:00	4.541	5.3653	3.5246	10.6111
15-Jan-2006 01:00	2.347	1.0632	1.17	10.6111
15-Jan-2006 02:00	2.2666	0.7336	3.5329	10.5232
15-Jan-2006 03:00	0.3781	1.1016	0.4594	8.3426
15-Jan-2006 04:00	4.5668	5.388	3.2442	9.9582
15-Jan-2006 05:00	2.0753	1.2857	1.6074	8.8889
15-Jan-2006 06:00	0.4098	0.6385	0.1	8.9174
15-Jan-2006 07:00	3.2191	3.2154	3.2365	10.1239
15-Jan-2006 08:00	3.9728	3.2246	4.3688	11.3265
15-Jan-2006 09:00	4.8267	6.1137	4.5838	14.2214
15-Jan-2006 10:00	7.9567	8.4843	9.3633	17.0097
15-Jan-2006 11:00	9.2394	10.7042	8.9076	19.055
15-Jan-2006 12:00	8.339	9.7947	9.0499	20.0882
15-Jan-2006 13:00	6.0392	7.5304	6.0666	20.6734
15-Jan-2006 14:00	5.4315	5.2722	5.1661	21.1842
15-Jan-2006 15:00	5.4776	4.6618	4.0241	21.7222
15-Jan-2006 16:00	7.0924	6.075	6.6833	21.7087
15-Jan-2006 17:00	7.6534	8.2412	6.4219	21.0108
15-Jan-2006 18:00	6.1692	4.9695	4.6759	19.8665
15-Jan-2006 19:00	6.1414	5.299	6.3881	18.7941
15-Jan-2006 20:00	5.4593	6.5077	4.9211	18.2778
15-Jan-2006 21:00	6.1692	6.3918	6.1082	18.2778
15-Jan-2006 22:00	6.1995	6.796	6.5398	18.2778
15-Jan-2006 23:00	6.9157	7.0753	7.3931	18.2778
16-Jan-2006 00:00	5.4315	5.9048	5.0764	18.3008
16-Jan-2006 01:00	5.4315	4.7177	4.7488	18.8659
16-Jan-2006 02:00	5.4315	5.1627	5.9715	18.2778
16-Jan-2006 03:00	5.3741	6.5082	6.9067	18.2778
16-Jan-2006 04:00	2.7435	1.7024	2.5485	18.2778
16-Jan-2006 05:00	0.365	0.1	0.5545	18.2778
16-Jan-2006 06:00	4.0287	3.1283	3.7449	18.2589
16-Jan-2006 07:00	4.5783	4.8632	5.7531	17.8035
16-Jan-2006 08:00	3.8892	4.1056	3.7489	18.2314
16-Jan-2006 09:00	3.0846	1.9214	1.9408	18.9188
16-Jan-2006 10:00	3.7691	3.1366	4.237	19.3889
16-Jan-2006 11:00	0.8183	0.8982	0.1	19.3889
16-Jan-2006 12:00	3.7645	2.6471	4.3354	19.3889
16-Jan-2006 13:00	0.7585	0.387	0.3041	19.4264
16-Jan-2006 14:00	5.4012	6.4555	4.3075	20.6945
16-Jan-2006 15:00	4.7152	4.4378	3.6288	21.0787
16-Jan-2006 16:00	6.9508	5.7027	6.9957	19.9149
16-Jan-2006 17:00	4.6785	4.6624	3.5651	19.252
16-Jan-2006 18:00	2.347	2.5196	0.9234	18.8985
16-Jan-2006 19:00	5.3211	6.6719	5.0043	18.9835
16-Jan-2006 20:00	7.2715	5.9581	5.8272	14.5201
16-Jan-2006 21:00	4.6269	3.2287	4.114	14
16-Jan-2006 22:00	12.7642	13.7348	13.6809	13.2103
16-Jan-2006 23:00	3.1022	2.9033	3.388	12.6763
17-Jan-2006 00:00	4.0436	2.8165	5.002	11.7411
17-Jan-2006 01:00	5.3567	4.0434	4.4045	12.1616
17-Jan-2006 02:00	2.9546	3.8322	2.8251	10.6299
17-Jan-2006 03:00	2.4186	2.8495	2.3563	11.1111
17-Jan-2006 04:00	5.9427	6.4506	5.782	11.1111
17-Jan-2006 05:00	10.0584	11.0672	9.2608	11.0787
17-Jan-2006 06:00	9.97	8.6729	10.3173	9.9147
17-Jan-2006 07:00	7.8233	6.8758	7.5695	9.2753
17-Jan-2006 08:00	11.9339	10.5525	10.6588	8.2913
17-Jan-2006 09:00	14.0192	12.6597	13.4217	8.9892
17-Jan-2006 10:00	14.5691	13.3702	14.2218	10.1296
17-Jan-2006 11:00	11.6479	11.3451	11.424	11.2452
17-Jan-2006 12:00	14.3775	13.1661	15.4096	12.3042
17-Jan-2006 13:00	19.2237	18.5866	19.1477	12.8379
17-Jan-2006 14:00	17.0232	16.3736	16.0474	13.3509
17-Jan-2006 15:00	18.3635	18.7032	17.9387	13.8725
17-Jan-2006 16:00	14.6853	13.4233	15.3881	13.2181
17-Jan-2006 17:00	14.4956	13.5721	15.4294	12.6679
17-Jan-2006 18:00	6.9574	6.9231	7.5881	10.8656
17-Jan-2006 19:00	2.393	2.311	2.7611	8.7906
17-Jan-2006 20:00	4.0079	4.694	4.5298	8.112
17-Jan-2006 21:00	4.5688	4.177	3.9242	5.3557
17-Jan-2006 22:00	3.0846	3.1629	2.2645	3.8889
17-Jan-2006 23:00	3.0846	4.6237	1.6794	3.9537
18-Jan-2006 00:00	3.1427	2.2784	4.5331	5.6111
18-Jan-2006 01:00	4.5991	3.1193	3.9015	5.6111
18-Jan-2006 02:00	3.917	3.3697	3.83	5.5881
18-Jan-2006 03:00	4.5688	4.1152	3.0621	5
18-Jan-2006 04:00	3.1427	4.2724	4.6565	5
18-Jan-2006 05:00	4.541	3.5583	3.4095	4.9865
18-Jan-2006 06:00	2.347	2.0236	1.0913	4.2753
18-Jan-2006 07:00	2.3627	1.2285	1.3315	3.3451
18-Jan-2006 08:00	3.2208	2.9942	4.3872	6.5064
18-Jan-2006 09:00	4.7381	6.0858	6.2354	10.4993
18-Jan-2006 10:00	5.6639	5.8969	6.57	14.7795
18-Jan-2006 11:00	8.5161	7.5481	9.2858	17.5086
18-Jan-2006 12:00	8.5439	9.1548	8.9609	19.5687
18-Jan-2006 13:00	9.2379	8.9959	9.9325	20.6863
18-Jan-2006 14:00	8.3672	7.8036	7.0501	21.2157
18-Jan-2006 15:00	7.0016	8.1057	7.3746	22.2117
18-Jan-2006 16:00	7.7114	6.1791	7.4323	21.6338
18-Jan-2006 17:00	7.8276	8.9519	7.5835	20.4341
18-Jan-2006 18:00	10.6681	9.1521	11.9405	18.7931
18-Jan-2006 19:00	6.8225	8.0461	6.2851	18.1806
18-Jan-2006 20:00	6.2272	5.6189	5.5888	17.0818
18-Jan-2006 21:00	7.6256	6.08	8.7696	16.1111
